"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"gene:SSLN_0000564701" 646.878490757415 -1.400234399405 0.312755273380646 -4.47709285368569 7.56663452831037e-06 2.76342300696626e-05
"gene:SSLN_0000564901" 187.312163069945 -1.33538488029262 0.388901674674756 -3.43373394164328 0.000595328229569936 0.00153158893201882
"gene:SSLN_0000565601" 312.185352859926 -0.797147230583365 0.24053295268789 -3.31408741162267 0.000919427593464397 0.00227712557010693
"gene:SSLN_0000565701" 373.318087217031 11.3294860959023 0.933092417761471 12.1418692084995 6.33618193627136e-34 4.83265147128321e-32
"gene:SSLN_0000566401" 34.9649650477279 -0.920952131229364 0.402278831766593 -2.28933778887901 0.022059733696875 0.0401127990934858
"gene:SSLN_0000566601" 143.945415079447 2.06429720904635 0.3429065418036 6.01999949662282 1.7441761321319e-09 1.10925241009552e-08
"gene:SSLN_0000566701" 407.210971603924 2.06381249060727 0.25016300060193 8.24987102665631 1.58565562085216e-16 2.24512572778093e-15
"gene:SSLN_0000566901" 3242.63028862583 0.686991971076084 0.235896816131038 2.91225622432508 0.00358828162527578 0.00785915085466161
"gene:SSLN_0000567001" 191.511162626442 1.07295548317175 0.236079018481246 4.54489979700157 5.49613939920725e-06 2.06067909848061e-05
"gene:SSLN_0000567201" 169.656437940499 -0.418818634151033 0.169169329287018 -2.47573621008127 0.0132961776156017 0.0254688125410548
"gene:SSLN_0000567401" 519.976845435825 -2.6022954315833 0.238415391235168 -10.9149640805549 9.776794064737e-28 4.46916033323491e-26
"gene:SSLN_0000567501" 240.470722318218 0.755378802829318 0.342108331868309 2.20801054070818 0.02724353838906 0.0486416253829504
"gene:SSLN_0000567601" 58.1817504959868 4.45781428174972 0.646436418829552 6.89598257756131 5.34937517503599e-12 4.65918765245248e-11
"gene:SSLN_0000567701" 10.2352936331816 -4.71734478805483 1.01485613399306 -4.64828918114128 3.34699463213179e-06 1.30449635507e-05
"gene:SSLN_0000568001" 336.735153194983 -0.79631518266148 0.179460279181667 -4.43727818931661 9.11035217317126e-06 3.27863430006854e-05
"gene:SSLN_0000568101" 17.2824913982081 2.13534530409044 0.537425738743863 3.97328440033675 7.08883236129302e-05 0.000216077126844006
"gene:SSLN_0000568201" 394.148736904518 4.77331126962748 0.384732844996173 12.4068202954571 2.39995843704527e-35 2.04514976687716e-33
"gene:SSLN_0000568301" 6.78627949159351 1.24290127082851 0.55545573163094 2.23762435069142 0.0252455622301248 0.0453913762160554
"gene:SSLN_0000569001" 247.80061206859 1.46998160042893 0.311468233152847 4.71952335411222 2.3639790604603e-06 9.48684038652747e-06
"gene:SSLN_0000569101" 97.271011135228 -0.770828071918416 0.350908306694518 -2.19666521770161 0.0280443647117276 0.0498586548416483
"gene:SSLN_0000569301" 47.8764814258483 -1.76646083216036 0.496567572042946 -3.55734230669332 0.00037462585239551 0.00100091153325334
"gene:SSLN_0000569401" 3.17736381325748 -2.88057065766211 0.835416517751557 -3.44806524225172 0.000564617635280244 0.00146047338486861
"gene:SSLN_0000569501" 165.558458664623 -1.314278998258 0.412921233150219 -3.18288063859354 0.00145817712483101 0.00346712628458354
"gene:SSLN_0000569601" 146.087054113887 0.475615677177542 0.193858296477013 2.45341925427441 0.0141505304471885 0.0269706258760589
"gene:SSLN_0000569701" 37.3185145371648 -1.67921783011553 0.381562422464232 -4.40089938435417 1.07803107409799e-05 3.82970122952208e-05
"gene:SSLN_0000569801" 1.99603883810791 -3.64493796223661 0.913128870752512 -3.99170158669149 6.56008900349184e-05 0.000201070223563954
"gene:SSLN_0000569901" 0.9576669194442 -2.48125281298207 0.925119988011329 -2.68208756176143 0.00731643067910413 0.0148840739058403
"gene:SSLN_0000570301" 1796.95860019974 3.25492952526771 0.378657153372989 8.59598054935332 8.25567867053799e-18 1.39497728331428e-16
"gene:SSLN_0000570601" 232.508390767971 -1.45331509243358 0.37436917305478 -3.88203729643338 0.000103584985240474 0.00030512069181087
"gene:SSLN_0000570801" 74.0283256394867 -1.17697466550142 0.330669705969646 -3.55936647431944 0.000371750481996913 0.000993613824582261
"gene:SSLN_0000571001" 293.309637256376 2.65237819015229 0.492468013054791 5.38588927573087 7.20873324105934e-08 3.60306163623549e-07
"gene:SSLN_0000571101" 91.3088775965817 1.94974859383978 0.514558713593789 3.78916641061681 0.000151153638141435 0.00043292032666857
"gene:SSLN_0000571301" 68.5541446360866 1.40179395732738 0.244571360494377 5.73163576672997 9.94666859081893e-09 5.70713881530571e-08
"gene:SSLN_0000571401" 12.925897879263 2.32565700316191 0.540951999616147 4.29919291325694 1.71421214890838e-05 5.85904895164154e-05
"gene:SSLN_0000571501" 54.4116389972576 1.86403803697522 0.449973496244441 4.14255073361612 3.4346435734873e-05 0.000110912876098227
"gene:SSLN_0000571601" 3275.49687320513 0.616815694565712 0.249449035388064 2.47271228612347 0.0134092048016849 0.0256675086366141
"gene:SSLN_0000571801" 56.7353986107267 1.66418610443154 0.49171922996349 3.3844234738493 0.000713278990821128 0.00180941133191578
"gene:SSLN_0000572301" 554.852526569342 -1.14282579021343 0.315267114832545 -3.62494448816979 0.000289023527064545 0.000788531579273922
"gene:SSLN_0000572501" 42.8939887273432 2.32377373257248 0.373538195372638 6.22098024073364 4.94058388466582e-10 3.38821463128721e-09
"gene:SSLN_0000573101" 121.539644151413 -1.13102729909985 0.371659842268528 -3.04317865550475 0.00234093309796945 0.00534511766746085
"gene:SSLN_0000573201" 270.752749062277 3.0753444049429 0.363366491062966 8.46347828041741 2.59518761920519e-17 4.14179943157545e-16
"gene:SSLN_0000573701" 492.814171738983 0.594543175358896 0.161736476769962 3.67599929980245 0.00023692017149685 0.000658615176704394
"gene:SSLN_0000574701" 25.8130097541199 6.13068669275049 0.702914533168192 8.72180955644512 2.73790544299914e-18 4.889622851307e-17
"gene:SSLN_0000574801" 206.425653180577 4.82161755733204 0.372206243226438 12.954155512106 2.22571941859057e-38 2.4193745333577e-36
"gene:SSLN_0000574901" 117.356819354484 3.13497318059411 0.564518736539098 5.55335541175078 2.80237474499905e-08 1.50239935358105e-07
"gene:SSLN_0000575101" 1879.8823785112 1.45940032843261 0.387101397528004 3.77007248682701 0.000163200139824978 0.000465068017866794
"gene:SSLN_0000575201" 80.211387424129 0.619427676977157 0.266119050635803 2.3276337244449 0.0199315610961203 0.0365995212732031
"gene:SSLN_0000575301" 8478.10112619951 -1.65973564784641 0.295553961893975 -5.61567720902964 1.95793875439146e-08 1.0768663149153e-07
"gene:SSLN_0000575401" 17.5843077209696 5.91210518731154 0.746095230654488 7.92406243117964 2.29874116245653e-15 2.88492015888295e-14
"gene:SSLN_0000575501" 133.275410108294 4.67088861942606 0.438400842195334 10.6543787553786 1.66351610825722e-26 6.74821406862423e-25
"gene:SSLN_0000575601" 111.984866759479 3.16625140538614 0.383041819975946 8.26607237190177 1.38444526795883e-16 1.98260030333731e-15
"gene:SSLN_0000575701" 81.1503455249115 6.58377506725397 0.575259524825677 11.4448779778989 2.49455220663012e-30 1.45920733951393e-28
"gene:SSLN_0000575801" 288.251810255407 1.32043674083908 0.243296888507017 5.42726521881104 5.72240654975044e-08 2.92043705801497e-07
"gene:SSLN_0000576301" 23.2114257658152 -6.08981563521205 0.594726702812413 -10.2396875849257 1.3166082204445e-24 4.36917703923949e-23
"gene:SSLN_0000576401" 342.459391374384 -0.622440964324728 0.206652703671554 -3.01201461808122 0.00259520099830348 0.00585500078143154
"gene:SSLN_0000576501" 331.098459863413 -1.11809137813582 0.348682646698024 -3.20661606972411 0.00134306111362674 0.00322283307380796
"gene:SSLN_0000576601" 336.82152157643 1.24844581512859 0.217101296981868 5.75052214097487 8.89682510084589e-09 5.14539884864589e-08
"gene:SSLN_0000577501" 118.223871829367 1.41511877573395 0.353001912881012 4.00881333527207 6.10246287497292e-05 0.000188255865897209
"gene:SSLN_0000578001" 328.393957331534 10.1756801929317 1.0457333787317 9.73066404868236 2.23131526683864e-22 5.81194476579384e-21
"gene:SSLN_0000578101" 16.6583234820088 -2.88198645940001 0.595578045899457 -4.83897363115117 1.30511359040415e-06 5.46398139742843e-06
"gene:SSLN_0000578201" 374.258751919653 0.28067195233798 0.111350752573236 2.52061118449452 0.0117151221017564 0.0228106150373409
"gene:SSLN_0000578401" 54.783146245108 2.73703358452625 0.494527734149908 5.53464122539296 3.11866061454689e-08 1.65652596320969e-07
"gene:SSLN_0000578501" 2.9935780500455 2.25113563043648 0.802011085115239 2.80686348632329 0.00500264371298869 0.0105776530031871
"gene:SSLN_0000578601" 188.552985333922 2.5560102646246 0.393771363419207 6.49110245709637 8.52105023249319e-11 6.37923527438007e-10
"gene:SSLN_0000578701" 6.50442849367522 2.71322322908971 1.07879222364806 2.51505634691603 0.0119013360997426 0.0231331521607383
"gene:SSLN_0000578801" 108.202299662144 1.45261615563569 0.285062518892859 5.09578095807697 3.47306515198772e-07 1.58027898560285e-06
"gene:SSLN_0000579301" 2115.41387008182 -4.90823792826927 0.33992241670515 -14.439288752547 2.92848485348886e-47 6.12541415188087e-45
"gene:SSLN_0000579401" 762.8427291233 -3.73086353445843 0.489103381764818 -7.62796511648818 2.3848806987527e-14 2.71644208302649e-13
"gene:SSLN_0000580001" 284.586365732585 0.614376798065424 0.243387559522634 2.52427362873611 0.0115937647120323 0.0226062036510742
"gene:SSLN_0000580301" 234.775987298775 3.41966337090497 0.402061507499692 8.50532395446383 1.81089215875643e-17 2.94803847306987e-16
"gene:SSLN_0000580601" 206.323483333689 2.49727687101655 0.289550755408185 8.62466018262012 6.42832459255825e-18 1.09559285185514e-16
"gene:SSLN_0000581001" 674.949977910331 -1.07177027615994 0.362638412411461 -2.9554791756144 0.00312183771167711 0.00693434748345977
"gene:SSLN_0000581501" 188.992358188401 2.54442939258543 0.705347573219541 3.60734124450368 0.000309350697028577 0.000840170445107122
"gene:SSLN_0000581701" 155.78808701294 2.04537040871192 0.7332462443854 2.7894727376699 0.0052793941016148 0.0111061833990036
"gene:SSLN_0000582001" 868.751398785816 -0.863138051351541 0.185605684215139 -4.65038587046215 3.31314551713818e-06 1.29203316000262e-05
"gene:SSLN_0000582201" 42.4649336148843 -1.58738057104635 0.34669811738124 -4.57856703415791 4.68172132428005e-06 1.77509373473458e-05
"gene:SSLN_0000582601" 30.2331425234885 5.25647288605816 0.707896754246117 7.42547956962467 1.1237201329561e-13 1.18600584368952e-12
"gene:SSLN_0000582701" 71.7400510042197 -0.697215331674458 0.290883985579911 -2.39688455273493 0.0165351325489062 0.0310356906645343
"gene:SSLN_0000583401" 147.396334277673 5.12996217552829 0.434972406067318 11.793764625001 4.20323327214789e-32 2.84068574444753e-30
"gene:SSLN_0000583501" 285.54249058168 1.56458393081535 0.245378828092042 6.37619774689148 1.81538497706638e-10 1.3100569580973e-09
"gene:SSLN_0000583601" 58.6268361262955 1.05400430871123 0.386830827609077 2.7247164224884 0.00643567362270378 0.0132762215124665
"gene:SSLN_0000583701" 4550.62281610497 -0.558263205467443 0.238835425458286 -2.33743886358662 0.01941637634101 0.0357581477304753
"gene:SSLN_0000583801" 2.90729483029611 2.71080407028258 1.02971271918745 2.63258287459214 0.00847383467723166 0.0170154600318812
"gene:SSLN_0000584201" 519.663492682951 1.69427084689629 0.437127648026376 3.87591783440351 0.000106223527409141 0.000312402172109755
"gene:SSLN_0000584301" 315.563651464712 1.08013669686153 0.350586603910092 3.08094115637839 0.00206347423960048 0.00476677742263799
"gene:SSLN_0000584501" 121.218160654131 -3.20172528422739 0.467453055960662 -6.84929800629398 7.42132559530569e-12 6.36344098404938e-11
"gene:SSLN_0000584601" 306.228753012477 1.23180517713534 0.290440580954609 4.24116069829735 2.22366851569446e-05 7.46177536683568e-05
"gene:SSLN_0000584801" 291.784154210981 0.813113345906905 0.297519633884561 2.732973737869 0.00627653366928823 0.0129711897162461
"gene:SSLN_0000585201" 161.261230619833 -0.988992056658874 0.23194859080225 -4.26384162644923 2.00941893740861e-05 6.79356902122299e-05
"gene:SSLN_0000585501" 467.301754989222 0.959498678833155 0.254836668892108 3.76515154983205 0.00016644809635275 0.000473776488690664
"gene:SSLN_0000585801" 97.4557001213506 2.78161387881084 0.335589011723784 8.28875136442288 1.14443492374609e-16 1.66129591191533e-15
"gene:SSLN_0000586101" 6643.25887254236 -1.58363679498411 0.29295849497417 -5.40566947930196 6.45667652297401e-08 3.26380151591565e-07
"gene:SSLN_0000586201" 281.897427586399 1.65174067523206 0.274464044567945 6.01805849590312 1.76521409708631e-09 1.12143491073523e-08
"gene:SSLN_0000586301" 35.8870751414667 -7.42123360891838 1.42178749859485 -5.21965034595729 1.79261242365892e-07 8.47500496870253e-07
"gene:SSLN_0000586901" 3.34838405654522 -2.99194175446096 0.664425227664601 -4.50305260830837 6.69842938345606e-06 2.46657288980024e-05
"gene:SSLN_0000587001" 5.72078024603853 -2.78397793881186 0.562272440795262 -4.95129715921037 7.37204333568264e-07 3.21653155022436e-06
"gene:SSLN_0000000601" 38.9020608640596 -4.05882528084094 0.52494524283192 -7.73190220554207 1.05951326048654e-14 1.24693781423842e-13
"gene:SSLN_0000000701" 24.3970560303434 -2.24359098064097 0.416576446940684 -5.38578452314764 7.21293337237662e-08 3.6038561420796e-07
"gene:SSLN_0000000801" 22.402357888641 -1.74367138807493 0.442378442831926 -3.94158308644666 8.09455855557758e-05 0.000243932287403948
"gene:SSLN_0000000901" 5.64656531460927 5.37727809540443 1.09245316721733 4.92220468278866 8.5574641470203e-07 3.70215583044861e-06
"gene:SSLN_0000587101" 693.971815186209 7.71638248442847 0.539522254325453 14.3022505977553 2.11846043432833e-46 3.89937950612034e-44
"gene:SSLN_0000587401" 935.358481190066 2.20526709523091 0.317423356078441 6.94740022434251 3.72079034743573e-12 3.29266094527887e-11
"gene:SSLN_0000587501" 27.0716741960022 7.27771814274386 1.00292956109076 7.25645990016368 3.97352456216491e-13 3.93786838339459e-12
"gene:SSLN_0000587901" 324.654727421083 -1.06843793554035 0.173272257722244 -6.16623774391547 6.99339147583331e-10 4.6775082036763e-09
"gene:SSLN_0000588201" 7.74448730058059 -2.11925504233029 0.554078857119743 -3.82482568157676 0.000130864647539335 0.000379136717582482
"gene:SSLN_0000588401" 1858.47172659353 11.2513839748424 0.821964886075774 13.6883997910894 1.19103398189003e-42 1.67777797142774e-40
"gene:SSLN_0000588501" 67.6287594525404 -0.686875152613351 0.25641029621576 -2.67881267932926 0.00738837138393046 0.0150171476671319
"gene:SSLN_0000589701" 470.968931584781 -1.4208078994466 0.291939964577417 -4.86678109145906 1.13430550458568e-06 4.78871177088848e-06
"gene:SSLN_0000589801" 850.239876693065 0.602243229364629 0.224552462201853 2.68197116815965 0.00731897673501423 0.0148870596473952
"gene:SSLN_0000590101" 595.892165149469 2.50013991387697 0.298330181324561 8.38044579591831 5.27276109047981e-17 7.97266887777368e-16
"gene:SSLN_0000590301" 123.778437488809 2.55816302689926 0.463738293655066 5.51639375462499 3.46026516324474e-08 1.82742771915048e-07
"gene:SSLN_0000590401" 57.7111822904099 -2.29845577762793 0.800520035080109 -2.87120331397817 0.00408912429239012 0.00884109018894999
"gene:SSLN_0000590701" 450.689994625397 2.29374379825963 0.434254148577513 5.28203082405374 1.27759696017717e-07 6.1582493139825e-07
"gene:SSLN_0000590901" 25.2979168779643 7.55011704710881 1.0564699381576 7.14655171379096 8.89848759512798e-13 8.52488697090505e-12
"gene:SSLN_0000591301" 514.331238251655 0.950717648550636 0.24313121164176 3.91030687557903 9.21789358157404e-05 0.000274311319020542
"gene:SSLN_0000591401" 31.3170562757301 1.27091888293606 0.527132317633881 2.41100543529712 0.0159086113580463 0.0299411560733237
"gene:SSLN_0000591501" 60.7414686108715 1.16363902244955 0.465880680888911 2.49771898725076 0.0124995235699286 0.0241202016889663
"gene:SSLN_0000591601" 884.430462150928 0.688684461997535 0.253562703323756 2.71603218048281 0.00660694957090676 0.0136031228674672
"gene:SSLN_0000591801" 5.85031188040699 3.32753059104715 0.847018957083315 3.9285196195672 8.54703788199625e-05 0.00025605871953333
"gene:SSLN_0000591901" 421.063672609118 0.528974881944672 0.222169200248001 2.38095506197166 0.0172678183222496 0.0322574062163269
"gene:SSLN_0000592101" 687.633316618834 0.853503422297074 0.261453747358118 3.26445281783632 0.00109675728127768 0.00267598696854691
"gene:SSLN_0000592401" 172.19102963619 -2.33437806048705 0.402744950761733 -5.79616965047462 6.78466321983429e-09 3.98393346447522e-08
"gene:SSLN_0000592601" 588.787129128896 0.796892881011543 0.342152380989784 2.32905841165354 0.0198559714830225 0.036480802819977
"gene:SSLN_0000592701" 90.4958275589208 9.85511723963724 1.47731908045953 6.67094696737535 2.5415805972922e-11 2.04228871627583e-10
"gene:SSLN_0000592801" 689.81691706086 5.04893943937329 0.375640083177065 13.440896393885 3.48193005060776e-41 4.49234059333085e-39
"gene:SSLN_0000592901" 36.7003905119333 2.54040593908854 0.325415992487432 7.80664133827613 5.87320990827856e-15 7.08738311047077e-14
"gene:SSLN_0000593101" 40.3563965545204 2.62967470825376 0.293678923202282 8.95425071564456 3.42050717783596e-19 6.63203674017212e-18
"gene:SSLN_0000593201" 56.5843932579391 1.71105259480207 0.474746651674739 3.60413830990926 0.000313190253417312 0.000848928785693043
"gene:SSLN_0000593401" 268.507263160673 2.09885071549825 0.18911246665087 11.0984259931051 1.27672499331386e-28 6.09868115318264e-27
"gene:SSLN_0000594301" 418.596520760698 -0.458702147758137 0.184463943950621 -2.48667646334683 0.0128942603961546 0.02478836718687
"gene:SSLN_0000594801" 216.646512993097 1.31579950758647 0.424349873450951 3.10074207607501 0.00193036354286261 0.00448630786350478
"gene:SSLN_0000594901" 678.672265467713 0.789168125706551 0.23831032192686 3.31151466426517 0.000927923765024964 0.00229734353948523
"gene:SSLN_0000595001" 51.0297956831013 1.56864781060386 0.526732838605296 2.97807103646203 0.00290068747641641 0.00648906021907772
"gene:SSLN_0000595201" 429.131579637918 9.24105168180189 0.766781248530234 12.0517444832084 1.89888045694386e-33 1.39436408021862e-31
"gene:SSLN_0000595401" 108.214802475107 -1.52150452543856 0.470437837425233 -3.2342307620619 0.00121970861164995 0.0029540486638294
"gene:SSLN_0000596101" 43.1241762523443 -4.79487658150376 0.744608112663746 -6.43946325584698 1.19896735900042e-10 8.87492996836504e-10
"gene:SSLN_0000596701" 35.7838821016545 -2.88071083814219 0.435991080274712 -6.60727012196463 3.91471373484746e-11 3.06190499204358e-10
"gene:SSLN_0000597001" 52.7883082596533 -2.72739884450343 0.352034838374448 -7.7475253787308 9.37006109357935e-15 1.10653287764639e-13
"gene:SSLN_0000597401" 495.633031475757 3.87532186854274 0.336931267654214 11.5018172564498 1.29166881153006e-30 7.71925884985824e-29
"gene:SSLN_0000597601" 273.615429731804 1.60903283384329 0.348826426637842 4.61270337041814 3.97465336074163e-06 1.52586456187537e-05
"gene:SSLN_0000598001" 95.7197108112457 0.785930100215264 0.330832714805938 2.37561179726824 0.0175198841471774 0.0326752230007815
"gene:SSLN_0000598101" 290.104383105396 0.704136835442434 0.318929638975585 2.20781247457637 0.0272573481135182 0.048659988453009
"gene:SSLN_0000598401" 293.837052861298 3.12785058807842 0.494422028796356 6.32627675529143 2.51147207951662e-10 1.78715835349108e-09
"gene:SSLN_0000598701" 85.1767662155571 2.32900678965479 0.42128358785358 5.52835870374389 3.23240612331869e-08 1.71167497247466e-07
"gene:SSLN_0000598901" 345.485143137687 -1.60151172237785 0.336743074472067 -4.75588614521215 1.97577805431203e-06 8.01988122310424e-06
"gene:SSLN_0000599001" 151.879139127403 1.95674865828986 0.352905844323221 5.544676263558 2.94498535379045e-08 1.57213931976323e-07
"gene:SSLN_0000599101" 124.839014036224 1.30069007287417 0.346084516195055 3.75830183671406 0.000171070443183425 0.000486231720845621
"gene:SSLN_0000599301" 67.3999924407505 -1.2569903970549 0.321026485988566 -3.9155348605712 9.0204009105099e-05 0.00026918857451273
"gene:SSLN_0000599401" 143.465969587699 9.06025090955017 0.95299676602997 9.50711611256953 1.96021349397546e-21 4.66564608350539e-20
"gene:SSLN_0000599901" 1.99194335271096 4.19600819170511 1.18818365296448 3.53144750075985 0.000413291893985437 0.00109468430477148
"gene:SSLN_0000600101" 499.286792062103 11.2744736810492 1.14471076325709 9.84918989402133 6.90986623286379e-23 1.87408061580913e-21
"gene:SSLN_0000600701" 862.496738480852 -1.81601767481855 0.187204012340269 -9.70074119735045 2.99316257097142e-22 7.72347837238512e-21
"gene:SSLN_0000601101" 14.2974226741545 2.71346004553565 0.502979930215317 5.39476802657726 6.86121368638715e-08 3.44809082419274e-07
"gene:SSLN_0000601201" 4.66287992740874 3.01784622380613 0.866133336263269 3.48427441532955 0.000493473253088489 0.00129144990689793
"gene:SSLN_0000601301" 82.7657815910217 2.03435062893599 0.575144137987741 3.53711442848671 0.000404524361066084 0.00107347435499163
"gene:SSLN_0000601401" 37.268703745159 5.63829882921448 0.724177145127328 7.7858005698635 6.92731472663461e-15 8.27979045897756e-14
"gene:SSLN_0000601501" 66.8426576126587 4.55422899924627 0.581168543726695 7.83633086891223 4.63902487991644e-15 5.63747697775057e-14
"gene:SSLN_0000601701" 791.526643413548 -0.44061690323355 0.192385110343877 -2.29028588774866 0.0220047493540644 0.040023131071523
"gene:SSLN_0000601801" 1128.41776293636 -0.495741251081562 0.138020997199708 -3.59178140384145 0.000328425284611013 0.00088691530791374
"gene:SSLN_0000602001" 1400.81763400474 2.69596236687398 0.783559145441714 3.44066224299403 0.000580292416997525 0.0014968118117808
"gene:SSLN_0000602101" 198.634610871945 -0.986560179482164 0.312491767773541 -3.15707574158277 0.00159359947103796 0.00376487118189747
"gene:SSLN_0000602401" 4709.58536951991 -4.1816465467307 0.432534984844745 -9.66776490514789 4.13305742171961e-22 1.05660847605258e-20
"gene:SSLN_0000602501" 2489.12079069598 1.40973352576951 0.352792236372432 3.99593126046374 6.44404316042982e-05 0.000197688924066075
"gene:SSLN_0000602901" 1245.08565930208 -1.36570979190322 0.152776847540591 -8.93924579468996 3.91835420866342e-19 7.54433470719644e-18
"gene:SSLN_0000603101" 227.312545902012 -1.07469455326493 0.25188756176931 -4.26656459618749 1.98506036752735e-05 6.716607444538e-05
"gene:SSLN_0000604301" 14.7191866717078 1.78073838897407 0.524232589738685 3.39684793320788 0.000681668367060001 0.00173688294707702
"gene:SSLN_0000604401" 531.779797333444 -0.806597393515539 0.229569230474435 -3.51352571008144 0.000442201617046895 0.00116544355160985
"gene:SSLN_0000605101" 1219.15498543822 13.2697333501462 1.27948352311658 10.3711639191912 3.35414178522245e-25 1.16791223336285e-23
"gene:SSLN_0000605201" 4.16975216017443 2.6722350181027 0.853291492183932 3.13167896619164 0.00173809816764359 0.00407860703796019
"gene:SSLN_0000605601" 175.839628300322 -1.83745956729893 0.290331200739865 -6.32883948613323 2.47011896251698e-10 1.7613632374766e-09
"gene:SSLN_0000606001" 316.071440676027 2.16854525960694 0.294996591473773 7.35108581686694 1.96603137412711e-13 2.01792290853716e-12
"gene:SSLN_0000606201" 65.8554026332431 -2.11567188799427 0.49168490571016 -4.30290184511262 1.68575544449197e-05 5.77895552798899e-05
"gene:SSLN_0000606701" 918.274313195554 0.830044980607196 0.129451570280931 6.41201167978003 1.43611831405067e-10 1.04897425002484e-09
"gene:SSLN_0000606801" 105.30713778866 1.82658529788461 0.588204555365945 3.10535727957466 0.00190049311682336 0.00442060783112831
"gene:SSLN_0000606901" 324.512761577408 1.08710589945569 0.45968011294458 2.36491827434517 0.0180340500512114 0.0335074106267798
"gene:SSLN_0000607001" 8.68523906597907 1.43408050047495 0.421147417060806 3.40517463097226 0.000661217556188766 0.00168882670919258
"gene:SSLN_0000607101" 103.216262990307 1.58653530296281 0.358382646331324 4.4269311564156 9.55832216912925e-06 3.42289591555978e-05
"gene:SSLN_0000607301" 227.984913001542 1.73295337337446 0.310516243711812 5.58087832269026 2.39307018980358e-08 1.29757792498972e-07
"gene:SSLN_0000607501" 117.631409551727 1.21168164141743 0.209792503550243 5.77561934250549 7.66705331638921e-09 4.46974962131559e-08
"gene:SSLN_0000607601" 24.9600816064576 4.2454101635778 0.716618776388676 5.92422401345956 3.13775488432833e-09 1.93033449991767e-08
"gene:SSLN_0000607801" 10502.7247522929 1.46945381962965 0.335325145792598 4.3821760403812 1.17499805662827e-05 4.15173999788924e-05
"gene:SSLN_0000607901" 7.44562424941516 -5.64749835535325 1.0431308643334 -5.41398835798249 6.16361753807507e-08 3.13056438973975e-07
"gene:SSLN_0000608001" 211.976080500011 -0.622427637332689 0.215604853432859 -2.88689065863964 0.00389069413151092 0.00845843031267846
"gene:SSLN_0000608401" 763.597761506862 3.24717787297709 0.313933267090265 10.3435290661421 4.47738984750733e-25 1.54525917112097e-23
"gene:SSLN_0000608501" 253.736149928529 2.46328841619222 0.255778254169429 9.63056231731303 5.94035039759415e-22 1.49374384770104e-20
"gene:SSLN_0000608601" 13.768384806361 -2.61838524659454 0.70881901552307 -3.69401100880782 0.000220744238634377 0.000616502976805094
"gene:SSLN_0000608701" 568.770270877365 8.24103842668986 0.823090719064117 10.0123087720637 1.34574666871085e-23 3.96966511999003e-22
"gene:SSLN_0000609201" 149.618457926511 -0.797127428946061 0.314894654477679 -2.53140984647157 0.0113605017650284 0.0221913085077781
"gene:SSLN_0000609301" 32.4154172409191 1.02795241273676 0.461900198474791 2.22548597322775 0.0260486317321184 0.0467136088674844
"gene:SSLN_0000609601" 1273.15552337469 1.51560054005575 0.383096727306859 3.95618242606849 7.61570132441989e-05 0.000230811760227479
"gene:SSLN_0000609901" 3363.04338360649 -0.767517526680616 0.18497104058352 -4.14939292258596 3.33358177491148e-05 0.000108003042484518
"gene:SSLN_0000610801" 698.690377266398 -1.33566324782484 0.351355076969059 -3.80146278046371 0.000143844349051559 0.000413874789215666
"gene:SSLN_0000610901" 733.079803420692 0.766548948253293 0.155629437480428 4.92547528708824 8.41555467567323e-07 3.64533204573796e-06
"gene:SSLN_0000611001" 96.493762386628 1.65447789944691 0.361234851029213 4.58006168212467 4.64838819504946e-06 1.7643937044998e-05
"gene:SSLN_0000611401" 7.57023149723342 6.59216497898647 1.48255509217199 4.44648904704697 8.72851153144168e-06 3.15272374912487e-05
"gene:SSLN_0000611801" 120.176089730722 0.863903089307627 0.229119945094657 3.77052765507045 0.000162902748208474 0.000464451143952496
"gene:SSLN_0000612101" 245.836009798941 1.64945667845615 0.321635023382615 5.12834908682804 2.92294070244058e-07 1.34503987990641e-06
"gene:SSLN_0000612201" 67.8537613503013 2.16683157715592 0.758679223209456 2.8560576207551 0.00428937282032834 0.0092220513603228
"gene:SSLN_0000612301" 320.159140643536 -1.01621849369139 0.274949337096375 -3.69602089033292 0.000219004960085973 0.000612016897568191
"gene:SSLN_0000612401" 549.820291678741 -1.15839351612924 0.251906240101712 -4.59851060323682 4.25522061419611e-06 1.6245387328257e-05
"gene:SSLN_0000612701" 136.954001461071 -0.762873012019276 0.234637279460758 -3.25128646979076 0.00114884036673531 0.00279269964127152
"gene:SSLN_0000612901" 299.853598106511 8.90872834185762 0.707118357495874 12.5986381875394 2.14821502718583e-36 2.0594519757153e-34
"gene:SSLN_0000613001" 101.444785754169 2.5269212959631 0.302667070184066 8.34884777662253 6.89321096277235e-17 1.0298785426523e-15
"gene:SSLN_0000613501" 168.742090306262 0.918008634583081 0.248147083952466 3.69945364644677 0.000216064096820294 0.000605023297485629
"gene:SSLN_0000613301" 51.4622190806596 3.04717599918627 0.54873789035986 5.55306286064543 2.80707072927488e-08 1.504332741368e-07
"gene:SSLN_0000613601" 748.4743124877 1.598293008288 0.300748421304474 5.31438536353915 1.07017927670215e-07 5.22227816008242e-07
"gene:SSLN_0000613701" 1435.92454984012 -0.906837248404266 0.132425681770863 -6.8478956368401 7.49442042138871e-12 6.42212749331292e-11
